filepaths,labels,data set,scientific name,order
train/RED BROWED FINCH/078.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/089.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/084.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/085.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/081.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/097.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/113.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/136.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/099.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/095.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/096.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/107.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/079.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/077.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/092.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/090.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/121.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/098.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/106.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/087.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/088.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/110.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/091.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/120.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/128.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/112.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/100.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/129.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/119.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/118.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/131.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/111.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/073.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/108.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/102.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/116.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/122.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/125.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/135.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/109.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/134.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/117.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/070.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/104.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/132.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/105.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/133.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/130.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/103.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/126.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/124.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/123.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/114.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/086.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/069.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED BROWED FINCH/127.jpg,RED BROWED FINCH,train,neochmia temporalis,sparrows
train/RED HEADED DUCK/065.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/003.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/005.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/079.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/001.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/073.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/026.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/013.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/011.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/012.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/014.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/015.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/017.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/016.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/004.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/080.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/009.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/037.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/027.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/023.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/028.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/021.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/029.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/031.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/038.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/039.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/010.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/019.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/032.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/020.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/018.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/033.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/034.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/035.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/036.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/025.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/024.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/002.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/070.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/044.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/052.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/048.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/053.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/051.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/057.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/045.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/007.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/046.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/056.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/047.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/058.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/050.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/022.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/008.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/040.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/072.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/054.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/061.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/059.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/049.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/063.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/064.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/060.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/066.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/067.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/068.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/043.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/042.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/069.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/074.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/071.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/041.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/062.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/076.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/055.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/077.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/075.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/006.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/078.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/030.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/105.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/086.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/087.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/088.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/122.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/089.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/111.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/101.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/085.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/090.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/096.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/097.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/098.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/099.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/091.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/119.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/100.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/094.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/160.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/120.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/084.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/137.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/135.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/092.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/134.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/109.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/103.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/104.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/118.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/113.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/112.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/114.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/115.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/116.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/117.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/102.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/110.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/095.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/083.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/158.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/107.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/124.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/127.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/128.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/129.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/130.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/121.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/123.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/140.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/126.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/139.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/141.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/132.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/133.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/131.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/156.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/143.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/142.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/136.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/125.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/108.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/155.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/138.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/145.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/149.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/154.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/150.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/147.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/144.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/159.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/151.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/081.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/153.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/146.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/157.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/093.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/106.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/082.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/152.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED HEADED DUCK/148.jpg,RED HEADED DUCK,train,aythya americana,ducks
train/RED SHOULDERED HAWK/007.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/005.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/004.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/001.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/021.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/026.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/027.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/006.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/014.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/010.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/013.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/015.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/017.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/018.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/002.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/012.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/009.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/003.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/038.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/030.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/029.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/062.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/022.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/041.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/008.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/019.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/036.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/025.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/060.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/020.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/040.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/031.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/033.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/035.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/034.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/037.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/039.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/051.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/016.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/032.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/078.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/024.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/072.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/052.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/048.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/049.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/050.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/045.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/067.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/055.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/054.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/047.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/046.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/057.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/058.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/061.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/011.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/023.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/028.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
train/RED SHOULDERED HAWK/056.jpg,RED SHOULDERED HAWK,train,buteo lineatus,eagles
